Link,Route,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seats Availability
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,06h 10m,"3.9
32",INR 396,30 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 13762,eGARUDA,21:00,03:10,06h 10m,"4.4
103",INR 533,35 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,01:45,04h 35m,"3.5
21",INR 396,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:50,06h 20m,"3.0
34",INR 396,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1049,RAJDHANI (A.C. Semi Sleeper),21:40,02:00,04h 20m,"3.0
51",INR 480,37 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7742,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:45,06h 00m,"4.4
31",INR 396,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 14562,eGARUDA,22:00,04:10,06h 10m,"3.6
144",INR 533,30 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9883,Lahari Non A/C Sleeper Cum Seater,22:10,04:20,06h 10m,"4.1
75",INR 442,34 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,22:10,03:30,05h 20m,"4.0
27",INR 354,25 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1404,RAJDHANI (A.C. Semi Sleeper),22:20,04:00,05h 40m,"3.4
68",INR 480,35 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 31162,RAJDHANI (A.C. Semi Sleeper),22:30,05:00,06h 30m,"2.9
150",INR 480,34 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 40377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:20,04h 50m,"3.8
44",INR 396,32 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 8003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:00,06h 30m,"2.4
15",INR 352,23 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:00,06h 10m,"3.9
89",INR 396,29 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1824,RAJDHANI (A.C. Semi Sleeper),23:00,03:35,04h 35m,"3.5
112",INR 480,37 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 14762,eGARUDA,23:00,05:10,06h 10m,"3.5
56",INR 533,31 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1594,RAJDHANI (A.C. Semi Sleeper),23:10,03:45,04h 35m,"3.4
77",INR 533,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 9885,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,05:20,06h 10m,"3.9
91",INR 396,28 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1616,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,04:25,05h 00m,"3.9
118",INR 396,27 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 41731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:20,04h 50m,"4.0
49",INR 440,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1586,RAJDHANI (A.C. Semi Sleeper),23:40,04:15,04h 35m,"3.0
118",INR 480,37 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 7762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:50,04h 55m,"3.7
57",INR 396,31 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,TSRTC - 1470,RAJDHANI (A.C. Semi Sleeper),23:59,05:40,05h 41m,"2.8
83",INR 533,37 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,"4.7
874",INR 487,25 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:15,06h 50m,"4.7
694",INR 500,22 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:30,05:20,06h 50m,"4.7
593",480,17 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,05:30,07h 20m,"3.8
126",INR 620,19 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:55,06h 10m,"4.7
294",INR 589,10 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),17:30,00:05,06h 35m,"4.6
444",450,33 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:20,23:15,06h 55m,"4.6
424",480,18 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,06:05,06h 25m,"4.4
43",INR 449,41 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,05:40,06h 50m,"4.6
295",539,27 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:25,05:55,06h 30m,"4.5
505",480,22 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05:17,05h 52m,"4.7
162",INR 849,15 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06:10,06h 20m,"4.5
345",INR 525,23 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,"4.5
324",INR 447,22 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40,06:30,06h 50m,"4.5
306",INR 865,18 Seats available
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,05:45,07h 15m,"4.5
269",827,8 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 9363,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:20,06h 20m,"4.0
16",INR 448,32 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3578,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:15,20:00,05h 45m,"3.4
89",INR 670,43 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 24291,INDRA(A.C. Seater),14:25,19:00,04h 35m,3.9,INR 528,34 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3722,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,20:45,06h 15m,"3.6
22",INR 448,33 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3859,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:15,21:25,06h 10m,"2.8
78",INR 670,42 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,22:30,06h 15m,"3.7
100",INR 683,36 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,00:45,08h 25m,"4.2
9",INR 436,19 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,23:15,06h 30m,"3.9
5",INR 436,33 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2561,INDRA(A.C. Seater),17:15,22:45,05h 30m,"3.4
15",INR 528,30 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,01:10,07h 50m,3.9,INR 469,29 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2674,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,01:20,07h 50m,"3.3
11",INR 436,33 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,01:45,07h 50m,"2.4
7",INR 436,28 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 21219,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,01:00,07h 05m,3.9,INR 469,31 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:25,01:30,07h 05m,"2.6
20",INR 670,35 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),18:55,01:15,06h 20m,"3.4
21",INR 595,20 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,02:15,06h 50m,"4.2
11",INR 436,15 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2563,INDRA(A.C. Seater),19:30,01:25,05h 55m,"3.3
8",INR 528,25 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,02:00,06h 15m,"3.8
8",INR 781,3 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2798,INDRA(A.C. Seater),19:55,02:30,06h 35m,"3.4
8",INR 528,25 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:45,06h 45m,"4.2
11",INR 436,28 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,03:35,07h 35m,"4.1
58",INR 436,34 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,03:20,07h 10m,"3.7
7",INR 469,9 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2876,STAR LINER(NON-AC SLEEPER 2+1),20:15,03:55,07h 40m,3.9,INR 607,18 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,02:15,06h 00m,"3.1
18",INR 595,41 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4894,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,03:00,06h 35m,"4.7
5",INR 436,17 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:25,02:30,06h 05m,3.9,INR 670,20 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 24262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:00,05h 30m,3.9,INR 469,3 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3962,INDRA(A.C. Seater),20:35,03:35,07h 00m,"3.8
52",INR 551,37 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35,03:00,06h 25m,3.9,INR 469,25 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),20:35,02:45,06h 10m,3.9,INR 565,33 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:45,07h 05m,3.9,INR 436,13 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,03:00,06h 20m,"3.5
8",INR 595,10 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,04:00,07h 00m,"4.3
60",INR 565,16 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 37801,INDRA(A.C. Seater),21:00,03:45,06h 45m,"3.6
7",INR 528,22 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:15,07h 15m,"4.0
8",INR 469,6 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 38202,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:15,07h 15m,"2.4
6",INR 412,13 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3544,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,03:40,06h 40m,"4.1
51",INR 446,15 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3969,INDRA(A.C. Seater),21:05,03:15,06h 10m,"2.4
9",INR 528,18 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,04:00,06h 55m,"3.9
61",INR 720,38 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4974,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,03:45,06h 40m,"4.5
10",INR 469,16 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,03:30,06h 25m,"2.2
13",INR 436,19 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:40,07h 25m,"3.8
13",INR 436,10 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4888,INDRA(A.C. Seater),21:15,03:30,06h 15m,"3.7
27",INR 528,18 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:50,07h 30m,"3.9
113",INR 448,17 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 95703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,03:30,06h 05m,"3.3
9",INR 452,8 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3911,INDRA(A.C. Seater),21:30,03:45,06h 15m,"3.9
74",INR 528,36 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4043,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:25,06h 55m,"3.9
75",INR 412,14 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4795,INDRA(A.C. Seater),21:30,04:00,06h 30m,"2.9
35",INR 567,20 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,04:05,06h 30m,"3.6
46",INR 436,34 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,04:15,06h 40m,3.9,INR 469,28 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,03:45,06h 10m,"3.5
4",INR 436,13 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 35064,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38,04:05,06h 27m,"4.5
8",INR 456,16 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4920,INDRA(A.C. Seater),21:40,04:00,06h 20m,"3.7
12",INR 567,21 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 9652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:50,07h 05m,"4.2
18",INR 448,23 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,03:45,06h 00m,"4.3
14",INR 607,11 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,04:00,06h 15m,"4.6
22",INR 670,25 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:15,06h 30m,"4.4
19",INR 436,2 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 9655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,05:05,07h 10m,"3.6
17",INR 448,34 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4996,INDRA(A.C. Seater),21:55,04:15,06h 20m,"3.8
13",INR 528,30 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 35136,INDRA(A.C. Seater),21:58,04:00,06h 02m,"3.8
97",INR 528,32 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:45,06h 45m,"4.1
115",INR 412,25 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,03:49,05h 49m,"3.8
65",INR 670,44 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:30,07h 30m,"4.5
77",INR 469,26 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:30,07h 30m,"3.9
24",INR 436,17 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,04:30,06h 25m,"4.7
11",INR 565,5 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,04:30,06h 20m,"4.3
25",INR 517,26 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3691,INDRA(A.C. Seater),22:10,04:30,06h 20m,"3.5
25",INR 551,15 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4340,INDRA(A.C. Seater),22:10,05:00,06h 50m,"3.2
12",INR 528,38 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4355,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05:15,07h 05m,"4.2
22",INR 436,14 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:35,07h 20m,"4.0
47",INR 436,24 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,04:45,06h 25m,"3.6
34",INR 469,16 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),22:25,05:00,06h 35m,"3.7
97",INR 595,11 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 49334,NIGHT RIDER (SEATER CUM SLEEPER),22:25,04:30,06h 05m,3.9,INR 595,28 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,04:30,06h 05m,"4.3
186",INR 670,39 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 1445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:30,07h 00m,"3.9
81",INR 448,30 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3909,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:35,07h 05m,"3.9
42",INR 436,20 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:10,06h 40m,"3.4
21",INR 436,22 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 9365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:00,06h 30m,"3.4
60",INR 414,23 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3560,INDRA(A.C. Seater),22:30,03:45,05h 15m,"4.0
82",INR 528,26 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 3695,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:20,06h 50m,"4.2
32",INR 448,26 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:40,04:05,05h 25m,"4.3
24",INR 781,18 Seats available
https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,05:00,06h 20m,"4.3
54",INR 720,23 Seats available
